Mugil sp. L;Ben dinh, Ba Ria Vung Tau, Vietnam;10.343905; 107.074415
Mugil sp. L;Cho Vung Tau, Ba Ria Vung Tau, Vietnam;10.349900; 107.067763
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;Ninh Thuan, Vietnam;11.538197; 109.030148
Mugil sp. L;O loan, Phu Yen, Vietnam;13.311111; 109.293056
Mugil sp. L;Cau Hai Lagoon, Hue, Vietnam;16.277845; 107.886440
Mugil sp. L;Cau Hai Lagoon, Hue, Vietnam;16.277845; 107.886440
Mugil sp. L;Cau Hai Lagoon, Hue, Vietnam;16.277845; 107.886440
Mugil sp. L;Bo trach, Quang Binh, Vietnam;17.630794; 106.530610
Mugil sp. L;Hainan, China;18.988500; 110.519667
Mugil sp. L;Hainan, China;18.988500; 110.519667
Mugil sp. L;Qionghai, South China Sea, China;19.150006; 110.581464
Mugil sp. L;Qionghai, South China Sea, China;19.150006; 110.581464
Mugil sp. L;Qionghai, South China Sea, China;19.150006; 110.581464
Mugil sp. L;Qionghai, South China Sea, China;19.150006; 110.581464
Mugil sp. L;Qionghai, South China Sea, China;19.150006; 110.581464
Mugil sp. L;Qionghai, South China Sea, China;19.150006; 110.581464
Mugil sp. L;Xuan Thuy, Nam Dinh, Vietnam;20.240107; 106.544382
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Cua Ba Lat, Nam Dinh, Vietnam;20.249226; 106.577771
Mugil sp. L;Quang Yen, Vietnam;20.921038;106.835175
Mugil sp. L;Minh chau island, Quang Ninh, Vietnam;20.935963; 107.552467
Mugil sp. L;Hengchun, Pingtung, Taiwan;21.978972; 120.711311
Mugil sp. L;Pingtung, Taiwan;22.4400; 120.4700
Mugil sp. L;Taiwan;22.440000; 120.470000
Mugil sp. L;Kaoping Estuary, Taiwan;22.466667; 120.416667
Mugil sp. L;Kaoping Estuary, Taiwan;22.466667; 120.416667
Mugil sp. L;Kaoping estuary, Taiwan;22.466667; 120.416667
Mugil sp. L;Pearl River, China;22.750000; 113.616667
Mugil sp. L;Shantou, China;23.333333; 116.733333
Mugil sp. L;Shantou, China;23.333333; 116.733333
Mugil sp. L;Shantou, China;23.333333; 116.733333
Mugil sp. L;Da-an, Taichung, Taiwan;24.367760; 120.578244
Mugil sp. L;Da-an, Taichung, Taiwan;24.367760; 120.578244
Mugil sp. L;Da-an, Taichung, Taiwan;24.367760; 120.578244
Mugil sp. L;Da-an, Taichung, Taiwan;24.367760; 120.578244
Mugil sp. L;Da-an, Taichung, Taiwan;24.367760; 120.578244
Mugil sp. L;Da-an, Taichung, Taiwan;24.367760; 120.578244
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Danshuei, Taipei, Taiwan;25.162088; 121.434401
Mugil sp. L;Keelung, Taiwan;25.183333; 121.783333
Mugil sp. L;Bayawan fish Market, Negros Isld, Philippines;9.363714; 122.804635
